time,open,high,low,close,volume
2009-04-29,0.32,1.04,0.32,0.8,
2009-04-30,0.08,1.26,0.08,1.09,
2009-05-01,0.77,1.7,0.74,1.46,
2009-05-04,0.16,0.45,0.15,0.32,
2009-05-05,0.38,0.6,0.28,0.54,
2009-05-06,0.05,0.8,0.05,0.75,
2009-05-07,0.11,1.2,0.11,0.93,
2009-05-08,12.06,12.06,0.75,0.92,
2009-05-11,12.12,12.12,0.78,1.64,
2009-05-12,9.55,9.55,1.13,1.66,
2009-05-13,1.62,1.89,0.79,0.9,
2009-05-14,1.81,2.05,0.45,0.71,
2009-05-15,0.21,2.59,0.2,2.12,
2009-05-18,0.43,0.9,0.32,0.53,
2009-05-19,0.22,1.57,0.22,1.5,
2009-05-20,1.5,3.21,0.39,1.3,
2009-05-21,18.6,18.6,0.62,0.94,
2009-05-22,0.8,2.82,0.8,1.95,
2009-05-26,0.94,2.17,0.68,1.34,
2009-05-27,0.19,1.74,0.19,1.59,
2009-05-28,1.81,10.43,0.46,0.68,
2009-05-29,1.68,2.99,0.66,1.12,
