Price,Close,High,Low,Open,Volume
Ticker,XLK,XLK,XLK,XLK,XLK
Date,,,,,
1998-12-22,11.909104347229004,12.077492463303916,11.81039407228854,12.042653542736693,601000
1998-12-23,12.193621635437012,12.193621635437012,11.949749202728272,12.170395689464751,676600
1998-12-24,12.147171020507812,12.193622917335759,12.100719123679866,12.193622917335759,487400
1998-12-28,12.182011604309082,12.332980289586505,12.112333749565655,12.332980289586505,618600
1998-12-29,12.216849327087402,12.269107712992243,12.077493631341158,12.240075276378443,247600
1998-12-30,12.170397758483887,12.315559945488703,12.106526396201767,12.147171808563115,191200
1998-12-31,12.123948097229004,12.228464891170633,12.019431303287373,12.170400005647505,154400
1999-01-04,12.263303756713867,12.472337343476037,12.112335055163413,12.135561009248098,1301200
1999-01-05,12.576849937438965,12.646527776427545,12.286525608319876,12.286525608319876,590400
1999-01-06,12.948466300964355,12.98330522374722,12.785884661310991,12.890401429659583,1249400
1999-01-07,12.907819747924805,13.018142993633564,12.739431636053542,12.820722448681048,1069200
1999-01-08,12.960075378417969,13.215560735340187,12.814913243803073,13.192334793801804,1065600
1999-01-11,13.087823867797852,13.331696362228868,12.948468156694414,13.331696362228868,995800
1999-01-12,12.733625411987305,13.215563811073007,12.733625411987305,13.192337864129119,972000
1999-01-13,12.72782039642334,13.064596666036731,11.891686209796989,11.891686209796989,1096600
1999-01-14,12.553624153137207,12.867174432632773,12.472333339934654,12.762657672800918,732600
1999-01-15,12.925243377685547,12.931049866175075,12.576854068313969,12.634918953209233,1307800
1999-01-19,13.372342109680176,13.378148597786854,13.01233984706612,13.238792883226575,874600
1999-01-20,13.494272232055664,13.929758642298424,13.47104629017605,13.703305708972188,2264400
1999-01-21,13.145890235900879,13.494279553106733,13.052986417979318,13.471053598626343,2985800
1999-01-22,12.913627624511719,13.157500088643685,12.780078417963262,12.913627624511719,2582000
1999-01-25,13.1400785446167,13.145885030937785,12.855560714883506,13.07620719508476,1893200
1999-01-26,13.668475151062012,13.680088129100298,13.285246875798592,13.285246875798592,1427800
1999-01-27,13.378149032592773,13.929765420655409,13.378149032592773,13.842668096224466,2733800
1999-01-28,13.848472595214844,13.85427908267615,13.604600121839992,13.656858508991744,1807200
1999-01-29,14.051698684692383,14.063311658811962,13.726535409344129,13.889117047018255,1867200
1999-02-01,14.063313484191895,14.26073406984942,13.958796703549677,14.179443240461028,1826000
1999-02-02,13.82524299621582,14.121373778579116,13.610403016854214,14.121373778579116,2518400
