Price,Close,High,Low,Open,Volume
Ticker,XLB,XLB,XLB,XLB,XLB
Date,,,,,
1998-12-22,5.69674015045166,5.69674015045166,5.675371513132355,5.6839187593870735,3800
1998-12-23,5.7565717697143555,5.782213512467281,5.7352031290709915,5.7352031290709915,1400
1998-12-24,5.88905668258667,5.88905668258667,5.799311057437664,5.824952813675342,3000
1998-12-28,5.837770938873291,5.880507182935321,5.829223690060886,5.880507182935321,5000
1998-12-29,5.944612979888916,5.944612979888916,5.944612979888916,5.944612979888916,200
1998-12-30,5.927516460418701,5.940336809548106,5.927516460418701,5.940336809548106,1600
1998-12-31,5.995891094207764,6.01725867862857,5.978796609325296,5.978796609325296,6600
1999-01-04,5.923243522644043,6.085641252702104,5.923243522644043,6.000168763197861,26000
1999-01-05,6.068549156188965,6.098465061036158,5.978803528378911,5.978803528378911,8800
1999-01-06,6.175384998321533,6.175384998321533,6.077091159709898,6.107007038718608,25800
1999-01-07,6.1283793449401855,6.3976182897270855,6.1070117378052355,6.145473847994412,172400
1999-01-08,6.33778715133667,6.33778715133667,6.183936633017359,6.183936633017359,50400
1999-01-11,6.350606441497803,6.350606441497803,6.290775694404284,6.342059191913014,28400
1999-01-12,6.188209533691406,6.324965545485692,6.1753891792684765,6.295050689588476,10200
1999-01-13,6.051453590393066,6.119831597064175,6.00444423248947,6.00444423248947,11000
1999-01-14,5.948884010314941,6.077092717433797,5.897600527467398,6.06854547029254,254600
1999-01-15,6.03863000869751,6.03863000869751,5.98734653110078,6.0172613713496945,31600
1999-01-19,5.927516460418701,6.017262034419953,5.884780224378787,6.017262034419953,53400
1999-01-20,5.906149387359619,5.970254280106287,5.901876284304729,5.927518032730313,81800
1999-01-21,5.880507946014404,5.914696945700534,5.850593092971774,5.906149695779002,119800
1999-01-22,5.765120029449463,5.8420452712135855,5.75657278036456,5.820676626818646,14000
1999-01-25,5.880507946014404,5.880507946014403,5.803582696720611,5.824951343207177,58600
1999-01-26,5.8634138107299805,5.8634138107299805,5.7950358071063075,5.859140707186268,3600
1999-01-27,5.816403388977051,5.970253868934874,5.816403388977051,5.970253868934874,30200
1999-01-28,5.743751525878906,5.850592663742386,5.743751525878907,5.850592663742386,13600
1999-01-29,5.773667812347412,5.773667812347413,5.730931562971656,5.730931562971656,800
1999-02-01,5.820677757263184,5.880508512477343,5.820677757263184,5.820677757263184,5800
1999-02-02,5.824953079223633,5.8463206887129395,5.795037173899668,5.799311321816997,5600
1999-02-03,5.8292236328125,5.850592276316322,5.812129135355572,5.8292236328125,2200
1999-02-04,6.000168323516846,6.021536966009728,5.842044751203669,5.842044751203669,13600
1999-02-05,6.081368446350098,6.136925045553325,6.030084950147701,6.030084950147701,88800
1999-02-08,6.051453590393066,6.11555849333002,6.025811837891401,6.098463991662243,44600
1999-02-09,5.936064720153809,6.051452055460872,5.9360647201538095,6.051452055460872,28400
